epoch,iso_utc,http_code,latency_ms,success,curl_exit,error
1771629797,2026-02-20T23:23:17Z,200,365.679,1,0,
1771629803,2026-02-20T23:23:23Z,200,371.726,1,0,
1771629809,2026-02-20T23:23:29Z,200,330.391,1,0,
1771629814,2026-02-20T23:23:34Z,200,214.260,1,0,
1771629820,2026-02-20T23:23:40Z,200,189.037,1,0,
1771629825,2026-02-20T23:23:45Z,200,462.476,1,0,
1771629831,2026-02-20T23:23:51Z,200,382.493,1,0,
1771629836,2026-02-20T23:23:56Z,200,348.270,1,0,
1771629842,2026-02-20T23:24:02Z,200,252.457,1,0,
1771629848,2026-02-20T23:24:08Z,200,256.096,1,0,
1771629853,2026-02-20T23:24:13Z,200,306.045,1,0,
1771629859,2026-02-20T23:24:19Z,200,548.496,1,0,
1771629864,2026-02-20T23:24:24Z,200,236.775,1,0,
1771629870,2026-02-20T23:24:30Z,200,219.302,1,0,
1771629875,2026-02-20T23:24:35Z,200,477.240,1,0,
1771629881,2026-02-20T23:24:41Z,200,413.771,1,0,
1771629887,2026-02-20T23:24:47Z,200,226.500,1,0,
1771629892,2026-02-20T23:24:52Z,200,590.544,1,0,
1771629898,2026-02-20T23:24:58Z,200,220.508,1,0,
1771629903,2026-02-20T23:25:03Z,200,729.817,1,0,
1771629909,2026-02-20T23:25:09Z,200,389.897,1,0,
1771629915,2026-02-20T23:25:15Z,200,264.262,1,0,
1771629921,2026-02-20T23:25:21Z,200,214.328,1,0,
1771629926,2026-02-20T23:25:26Z,200,245.384,1,0,
1771629932,2026-02-20T23:25:32Z,200,180.843,1,0,
1771629937,2026-02-20T23:25:37Z,200,239.937,1,0,
1771629943,2026-02-20T23:25:43Z,200,523.960,1,0,
1771629948,2026-02-20T23:25:48Z,200,198.189,1,0,
1771629954,2026-02-20T23:25:54Z,200,426.107,1,0,
1771629959,2026-02-20T23:25:59Z,200,189.488,1,0,
1771629965,2026-02-20T23:26:05Z,200,1011.510,1,0,
1771629971,2026-02-20T23:26:11Z,200,313.365,1,0,
1771629977,2026-02-20T23:26:17Z,200,350.214,1,0,
1771629982,2026-02-20T23:26:22Z,200,247.076,1,0,
1771629988,2026-02-20T23:26:28Z,200,684.997,1,0,
1771629994,2026-02-20T23:26:34Z,200,309.109,1,0,
1771629999,2026-02-20T23:26:39Z,200,430.721,1,0,
1771630005,2026-02-20T23:26:45Z,200,236.300,1,0,
1771630010,2026-02-20T23:26:50Z,200,528.457,1,0,
1771630016,2026-02-20T23:26:56Z,200,274.413,1,0,
1771630022,2026-02-20T23:27:02Z,200,464.884,1,0,
1771630027,2026-02-20T23:27:07Z,200,290.571,1,0,
1771630033,2026-02-20T23:27:13Z,200,178.316,1,0,
1771630038,2026-02-20T23:27:18Z,200,551.809,1,0,
1771630044,2026-02-20T23:27:24Z,200,209.156,1,0,
1771630049,2026-02-20T23:27:29Z,200,554.938,1,0,
1771630055,2026-02-20T23:27:35Z,200,295.250,1,0,
1771630060,2026-02-20T23:27:41Z,200,306.439,1,0,
1771630066,2026-02-20T23:27:46Z,200,184.339,1,0,
1771630071,2026-02-20T23:27:51Z,200,290.402,1,0,
1771630077,2026-02-20T23:27:57Z,200,709.736,1,0,
1771630083,2026-02-20T23:28:03Z,200,380.152,1,0,
1771630088,2026-02-20T23:28:08Z,200,446.237,1,0,
1771630094,2026-02-20T23:28:14Z,200,211.041,1,0,
1771630100,2026-02-20T23:28:20Z,200,356.297,1,0,
1771630105,2026-02-20T23:28:25Z,200,359.814,1,0,
1771630111,2026-02-20T23:28:31Z,200,337.862,1,0,
1771630116,2026-02-20T23:28:36Z,200,238.038,1,0,
1771630122,2026-02-20T23:28:42Z,200,289.102,1,0,
1771630127,2026-02-20T23:28:47Z,200,285.651,1,0,
1771630133,2026-02-20T23:28:53Z,200,344.710,1,0,
1771630138,2026-02-20T23:28:58Z,200,202.764,1,0,
1771630144,2026-02-20T23:29:04Z,200,185.916,1,0,
1771630149,2026-02-20T23:29:09Z,200,728.282,1,0,
1771630155,2026-02-20T23:29:15Z,200,363.212,1,0,
1771630161,2026-02-20T23:29:21Z,200,268.989,1,0,
1771630166,2026-02-20T23:29:26Z,200,233.208,1,0,
1771630172,2026-02-20T23:29:32Z,200,294.662,1,0,
1771630177,2026-02-20T23:29:37Z,200,483.979,1,0,
1771630183,2026-02-20T23:29:43Z,200,176.841,1,0,
1771630188,2026-02-20T23:29:48Z,200,411.455,1,0,
1771630194,2026-02-20T23:29:54Z,200,352.443,1,0,
1771630199,2026-02-20T23:29:59Z,200,820.224,1,0,
1771630205,2026-02-20T23:30:05Z,200,184.036,1,0,
1771630211,2026-02-20T23:30:11Z,200,279.689,1,0,
1771630216,2026-02-20T23:30:16Z,200,278.048,1,0,
1771630222,2026-02-20T23:30:22Z,200,223.892,1,0,
1771630227,2026-02-20T23:30:27Z,200,481.723,1,0,
1771630233,2026-02-20T23:30:33Z,200,455.351,1,0,
1771630239,2026-02-20T23:30:39Z,200,376.560,1,0,
1771630244,2026-02-20T23:30:44Z,200,192.778,1,0,
1771630250,2026-02-20T23:30:50Z,200,373.569,1,0,
1771630255,2026-02-20T23:30:55Z,200,371.147,1,0,
1771630261,2026-02-20T23:31:01Z,200,559.414,1,0,
1771630266,2026-02-20T23:31:06Z,200,425.538,1,0,
1771630272,2026-02-20T23:31:12Z,200,278.844,1,0,
1771630278,2026-02-20T23:31:18Z,200,311.300,1,0,
1771630283,2026-02-20T23:31:23Z,200,471.219,1,0,
1771630289,2026-02-20T23:31:29Z,200,349.068,1,0,
1771630294,2026-02-20T23:31:34Z,200,325.994,1,0,
1771630300,2026-02-20T23:31:40Z,200,260.331,1,0,
1771630306,2026-02-20T23:31:46Z,200,376.264,1,0,
1771630311,2026-02-20T23:31:51Z,200,301.786,1,0,
1771630317,2026-02-20T23:31:57Z,200,386.504,1,0,
1771630322,2026-02-20T23:32:02Z,200,281.026,1,0,
1771630328,2026-02-20T23:32:08Z,200,183.338,1,0,
1771630333,2026-02-20T23:32:13Z,200,214.382,1,0,
1771630339,2026-02-20T23:32:19Z,200,357.741,1,0,
1771630344,2026-02-20T23:32:24Z,200,386.864,1,0,
1771630350,2026-02-20T23:32:30Z,200,315.144,1,0,
1771630355,2026-02-20T23:32:35Z,200,455.737,1,0,
1771630361,2026-02-20T23:32:41Z,200,220.734,1,0,
1771630366,2026-02-20T23:32:46Z,200,517.533,1,0,
1771630372,2026-02-20T23:32:52Z,200,311.014,1,0,
1771630378,2026-02-20T23:32:58Z,200,270.450,1,0,
1771630383,2026-02-20T23:33:03Z,200,222.780,1,0,
1771630389,2026-02-20T23:33:09Z,200,354.437,1,0,
1771630394,2026-02-20T23:33:14Z,200,210.703,1,0,
1771630400,2026-02-20T23:33:20Z,200,935.755,1,0,
1771630406,2026-02-20T23:33:26Z,200,188.512,1,0,
1771630411,2026-02-20T23:33:31Z,200,278.210,1,0,
1771630417,2026-02-20T23:33:37Z,200,350.474,1,0,
1771630422,2026-02-20T23:33:42Z,200,478.602,1,0,
1771630428,2026-02-20T23:33:48Z,200,262.485,1,0,
1771630433,2026-02-20T23:33:53Z,200,186.627,1,0,
1771630439,2026-02-20T23:33:59Z,200,250.781,1,0,
1771630444,2026-02-20T23:34:04Z,200,325.481,1,0,
1771630450,2026-02-20T23:34:10Z,200,461.574,1,0,
1771630455,2026-02-20T23:34:15Z,200,369.188,1,0,
1771630461,2026-02-20T23:34:21Z,200,406.325,1,0,
1771630467,2026-02-20T23:34:27Z,200,189.374,1,0,
1771630472,2026-02-20T23:34:32Z,200,239.723,1,0,
1771630477,2026-02-20T23:34:37Z,200,219.584,1,0,
1771630483,2026-02-20T23:34:43Z,200,193.995,1,0,
1771630488,2026-02-20T23:34:48Z,200,459.994,1,0,
1771630494,2026-02-20T23:34:54Z,200,258.796,1,0,
1771630499,2026-02-20T23:34:59Z,200,752.850,1,0,
1771630505,2026-02-20T23:35:05Z,200,578.935,1,0,
1771630511,2026-02-20T23:35:11Z,200,547.976,1,0,
1771630517,2026-02-20T23:35:17Z,200,383.647,1,0,
1771630522,2026-02-20T23:35:22Z,200,273.592,1,0,
1771630528,2026-02-20T23:35:28Z,200,176.795,1,0,
1771630533,2026-02-20T23:35:33Z,200,248.211,1,0,
1771630539,2026-02-20T23:35:39Z,200,315.258,1,0,
1771630544,2026-02-20T23:35:44Z,200,245.776,1,0,
1771630549,2026-02-20T23:35:50Z,200,263.295,1,0,
1771630555,2026-02-20T23:35:55Z,200,260.207,1,0,
1771630560,2026-02-20T23:36:00Z,200,366.394,1,0,
1771630566,2026-02-20T23:36:06Z,200,463.289,1,0,
1771630572,2026-02-20T23:36:12Z,200,394.860,1,0,
1771630577,2026-02-20T23:36:17Z,200,437.446,1,0,
1771630583,2026-02-20T23:36:23Z,200,183.812,1,0,
1771630588,2026-02-20T23:36:28Z,200,409.751,1,0,
1771630594,2026-02-20T23:36:34Z,200,333.673,1,0,
1771630599,2026-02-20T23:36:39Z,200,203.070,1,0,
1771630605,2026-02-20T23:36:45Z,200,265.523,1,0,
1771630610,2026-02-20T23:36:50Z,200,443.030,1,0,
1771630616,2026-02-20T23:36:56Z,200,832.992,1,0,
1771630622,2026-02-20T23:37:02Z,200,373.111,1,0,
1771630628,2026-02-20T23:37:08Z,200,352.479,1,0,
1771630633,2026-02-20T23:37:13Z,200,534.322,1,0,
1771630639,2026-02-20T23:37:19Z,200,294.825,1,0,
1771630644,2026-02-20T23:37:24Z,200,633.581,1,0,
1771630650,2026-02-20T23:37:30Z,200,182.398,1,0,
1771630656,2026-02-20T23:37:36Z,200,452.773,1,0,
1771630661,2026-02-20T23:37:41Z,200,328.282,1,0,
1771630667,2026-02-20T23:37:47Z,200,543.257,1,0,
1771630673,2026-02-20T23:37:53Z,200,335.212,1,0,
1771630678,2026-02-20T23:37:58Z,200,670.931,1,0,
1771630684,2026-02-20T23:38:04Z,200,285.879,1,0,
1771630689,2026-02-20T23:38:09Z,200,570.211,1,0,
1771630695,2026-02-20T23:38:15Z,200,302.454,1,0,
1771630701,2026-02-20T23:38:21Z,200,276.362,1,0,
1771630706,2026-02-20T23:38:26Z,200,340.990,1,0,
1771630712,2026-02-20T23:38:32Z,200,195.997,1,0,
1771630717,2026-02-20T23:38:37Z,200,915.444,1,0,
1771630723,2026-02-20T23:38:43Z,200,279.696,1,0,
1771630729,2026-02-20T23:38:49Z,200,302.305,1,0,
1771630734,2026-02-20T23:38:54Z,200,195.406,1,0,
1771630740,2026-02-20T23:39:00Z,200,293.267,1,0,
1771630745,2026-02-20T23:39:05Z,200,321.482,1,0,
1771630751,2026-02-20T23:39:11Z,200,181.073,1,0,
1771630756,2026-02-20T23:39:16Z,200,456.188,1,0,
1771630762,2026-02-20T23:39:22Z,200,173.655,1,0,
1771630767,2026-02-20T23:39:27Z,200,180.643,1,0,
1771630773,2026-02-20T23:39:33Z,200,173.181,1,0,
1771630778,2026-02-20T23:39:38Z,200,171.370,1,0,
1771630783,2026-02-20T23:39:43Z,200,306.586,1,0,
1771630789,2026-02-20T23:39:49Z,200,399.455,1,0,
1771630795,2026-02-20T23:39:55Z,200,226.057,1,0,
1771630800,2026-02-20T23:40:00Z,200,1312.058,1,0,
1771630806,2026-02-20T23:40:06Z,200,792.173,1,0,
1771630813,2026-02-20T23:40:13Z,200,212.360,1,0,
1771630818,2026-02-20T23:40:18Z,200,263.537,1,0,
1771630823,2026-02-20T23:40:23Z,200,458.011,1,0,
1771630829,2026-02-20T23:40:29Z,200,620.280,1,0,
1771630835,2026-02-20T23:40:35Z,200,207.172,1,0,
1771630840,2026-02-20T23:40:40Z,200,426.169,1,0,
1771630846,2026-02-20T23:40:46Z,200,580.593,1,0,
1771630852,2026-02-20T23:40:52Z,200,419.478,1,0,
1771630857,2026-02-20T23:40:57Z,200,330.210,1,0,
1771630863,2026-02-20T23:41:03Z,200,1184.115,1,0,
1771630869,2026-02-20T23:41:09Z,200,227.189,1,0,
1771630875,2026-02-20T23:41:15Z,200,326.411,1,0,
1771630880,2026-02-20T23:41:20Z,200,310.979,1,0,
1771630886,2026-02-20T23:41:26Z,200,561.165,1,0,
1771630892,2026-02-20T23:41:32Z,200,269.983,1,0,
1771630897,2026-02-20T23:41:37Z,200,762.160,1,0,
1771630903,2026-02-20T23:41:43Z,200,186.858,1,0,
1771630908,2026-02-20T23:41:49Z,200,444.226,1,0,
1771630914,2026-02-20T23:41:54Z,200,585.274,1,0,
1771630920,2026-02-20T23:42:00Z,200,719.425,1,0,
1771630926,2026-02-20T23:42:06Z,200,520.139,1,0,
1771630932,2026-02-20T23:42:12Z,200,215.740,1,0,
1771630937,2026-02-20T23:42:17Z,200,268.213,1,0,
1771630942,2026-02-20T23:42:22Z,200,376.668,1,0,
1771630948,2026-02-20T23:42:28Z,200,269.430,1,0,
1771630954,2026-02-20T23:42:34Z,200,309.387,1,0,
1771630959,2026-02-20T23:42:39Z,200,286.894,1,0,
1771630965,2026-02-20T23:42:45Z,200,798.912,1,0,
1771630971,2026-02-20T23:42:51Z,200,198.612,1,0,
1771630976,2026-02-20T23:42:56Z,200,225.122,1,0,
1771630982,2026-02-20T23:43:02Z,200,496.573,1,0,
1771630987,2026-02-20T23:43:07Z,200,363.185,1,0,
1771630993,2026-02-20T23:43:13Z,200,577.528,1,0,
1771630999,2026-02-20T23:43:19Z,200,1042.502,1,0,
1771631005,2026-02-20T23:43:25Z,200,194.605,1,0,
1771631010,2026-02-20T23:43:30Z,200,352.273,1,0,
1771631016,2026-02-20T23:43:36Z,200,447.862,1,0,
1771631021,2026-02-20T23:43:41Z,200,243.072,1,0,
1771631027,2026-02-20T23:43:47Z,200,218.960,1,0,
1771631032,2026-02-20T23:43:52Z,200,474.732,1,0,
1771631038,2026-02-20T23:43:58Z,200,388.325,1,0,
1771631044,2026-02-20T23:44:04Z,200,311.369,1,0,
1771631049,2026-02-20T23:44:09Z,200,511.561,1,0,
1771631055,2026-02-20T23:44:15Z,200,339.193,1,0,
1771631060,2026-02-20T23:44:21Z,200,380.762,1,0,
1771631066,2026-02-20T23:44:26Z,200,287.844,1,0,
1771631072,2026-02-20T23:44:32Z,200,204.403,1,0,
1771631077,2026-02-20T23:44:37Z,200,336.322,1,0,
1771631083,2026-02-20T23:44:43Z,200,545.476,1,0,
1771631088,2026-02-20T23:44:48Z,200,342.081,1,0,
1771631094,2026-02-20T23:44:54Z,200,176.902,1,0,
1771631099,2026-02-20T23:44:59Z,200,2043.986,1,0,
1771631107,2026-02-20T23:45:07Z,200,181.953,1,0,
1771631112,2026-02-20T23:45:12Z,200,587.000,1,0,
1771631118,2026-02-20T23:45:18Z,200,282.204,1,0,
1771631123,2026-02-20T23:45:23Z,200,416.161,1,0,
1771631129,2026-02-20T23:45:29Z,200,219.755,1,0,
1771631134,2026-02-20T23:45:34Z,200,463.958,1,0,
1771631140,2026-02-20T23:45:40Z,200,189.971,1,0,
1771631145,2026-02-20T23:45:45Z,200,345.327,1,0,
1771631151,2026-02-20T23:45:51Z,200,173.381,1,0,
1771631156,2026-02-20T23:45:56Z,200,504.335,1,0,
1771631162,2026-02-20T23:46:02Z,200,943.745,1,0,
1771631168,2026-02-20T23:46:08Z,200,181.831,1,0,
1771631173,2026-02-20T23:46:13Z,200,190.213,1,0,
1771631179,2026-02-20T23:46:19Z,200,339.356,1,0,
1771631184,2026-02-20T23:46:24Z,200,535.642,1,0,
1771631190,2026-02-20T23:46:30Z,200,381.938,1,0,
1771631196,2026-02-20T23:46:36Z,200,300.341,1,0,
1771631201,2026-02-20T23:46:41Z,200,315.375,1,0,
1771631207,2026-02-20T23:46:47Z,200,264.844,1,0,
1771631212,2026-02-20T23:46:52Z,200,223.726,1,0,
1771631218,2026-02-20T23:46:58Z,200,214.292,1,0,
1771631223,2026-02-20T23:47:03Z,200,249.126,1,0,
1771631228,2026-02-20T23:47:08Z,200,332.343,1,0,
1771631234,2026-02-20T23:47:14Z,200,311.134,1,0,
1771631240,2026-02-20T23:47:20Z,200,334.869,1,0,
1771631245,2026-02-20T23:47:25Z,200,612.577,1,0,
1771631251,2026-02-20T23:47:31Z,200,224.605,1,0,
1771631256,2026-02-20T23:47:36Z,200,240.430,1,0,
1771631262,2026-02-20T23:47:42Z,200,247.115,1,0,
1771631267,2026-02-20T23:47:47Z,200,351.918,1,0,
1771631273,2026-02-20T23:47:53Z,200,307.037,1,0,
1771631278,2026-02-20T23:47:58Z,200,358.908,1,0,
1771631284,2026-02-20T23:48:04Z,200,327.888,1,0,
1771631290,2026-02-20T23:48:10Z,200,241.956,1,0,
1771631295,2026-02-20T23:48:15Z,200,181.039,1,0,
1771631300,2026-02-20T23:48:20Z,200,248.389,1,0,
1771631306,2026-02-20T23:48:26Z,200,300.466,1,0,
1771631311,2026-02-20T23:48:31Z,200,460.422,1,0,
1771631317,2026-02-20T23:48:37Z,200,495.466,1,0,
1771631323,2026-02-20T23:48:43Z,200,658.556,1,0,
1771631328,2026-02-20T23:48:48Z,200,512.732,1,0,
1771631334,2026-02-20T23:48:54Z,200,220.589,1,0,
1771631340,2026-02-20T23:49:00Z,200,1292.881,1,0,
1771631346,2026-02-20T23:49:06Z,200,352.100,1,0,
1771631352,2026-02-20T23:49:12Z,200,271.730,1,0,
1771631357,2026-02-20T23:49:17Z,200,352.268,1,0,
1771631363,2026-02-20T23:49:23Z,200,290.621,1,0,
1771631368,2026-02-20T23:49:28Z,200,175.977,1,0,
1771631374,2026-02-20T23:49:34Z,200,266.523,1,0,
1771631379,2026-02-20T23:49:39Z,200,684.478,1,0,
1771631385,2026-02-20T23:49:45Z,200,769.775,1,0,
1771631391,2026-02-20T23:49:51Z,200,234.969,1,0,
1771631397,2026-02-20T23:49:57Z,200,295.503,1,0,
1771631402,2026-02-20T23:50:02Z,200,907.041,1,0,
1771631408,2026-02-20T23:50:08Z,200,247.761,1,0,
1771631414,2026-02-20T23:50:14Z,200,824.553,1,0,
1771631420,2026-02-20T23:50:20Z,200,550.775,1,0,
1771631426,2026-02-20T23:50:26Z,200,374.919,1,0,
1771631431,2026-02-20T23:50:31Z,200,404.205,1,0,
1771631437,2026-02-20T23:50:37Z,200,192.921,1,0,
1771631442,2026-02-20T23:50:42Z,200,498.519,1,0,
1771631448,2026-02-20T23:50:48Z,200,256.672,1,0,
1771631453,2026-02-20T23:50:53Z,200,362.896,1,0,
1771631459,2026-02-20T23:50:59Z,200,258.713,1,0,
1771631464,2026-02-20T23:51:04Z,200,481.261,1,0,
1771631470,2026-02-20T23:51:10Z,200,199.529,1,0,
1771631476,2026-02-20T23:51:16Z,200,470.991,1,0,
1771631481,2026-02-20T23:51:21Z,200,188.276,1,0,
1771631487,2026-02-20T23:51:27Z,200,364.959,1,0,
1771631492,2026-02-20T23:51:32Z,200,209.750,1,0,
1771631498,2026-02-20T23:51:38Z,200,230.326,1,0,
1771631503,2026-02-20T23:51:43Z,200,348.407,1,0,
1771631509,2026-02-20T23:51:49Z,200,285.177,1,0,
1771631514,2026-02-20T23:51:54Z,200,184.176,1,0,
1771631520,2026-02-20T23:52:00Z,200,1404.893,1,0,
1771631526,2026-02-20T23:52:06Z,200,351.786,1,0,
1771631532,2026-02-20T23:52:12Z,200,480.318,1,0,
1771631537,2026-02-20T23:52:17Z,200,420.007,1,0,
1771631543,2026-02-20T23:52:23Z,200,177.030,1,0,
1771631549,2026-02-20T23:52:29Z,200,318.970,1,0,
1771631554,2026-02-20T23:52:34Z,200,393.980,1,0,
1771631560,2026-02-20T23:52:40Z,200,503.614,1,0,
1771631565,2026-02-20T23:52:45Z,200,274.925,1,0,
1771631571,2026-02-20T23:52:51Z,200,394.325,1,0,
1771631577,2026-02-20T23:52:57Z,200,802.553,1,0,
1771631583,2026-02-20T23:53:03Z,200,307.966,1,0,
1771631588,2026-02-20T23:53:08Z,200,364.606,1,0,
1771631594,2026-02-20T23:53:14Z,200,294.025,1,0,
1771631599,2026-02-20T23:53:19Z,200,340.781,1,0,
1771631605,2026-02-20T23:53:25Z,200,199.429,1,0,
1771631610,2026-02-20T23:53:30Z,200,408.066,1,0,
1771631616,2026-02-20T23:53:36Z,200,365.197,1,0,
1771631621,2026-02-20T23:53:41Z,200,240.053,1,0,
1771631627,2026-02-20T23:53:47Z,200,413.795,1,0,
1771631632,2026-02-20T23:53:52Z,200,293.826,1,0,
1771631638,2026-02-20T23:53:58Z,200,419.430,1,0,
1771631643,2026-02-20T23:54:03Z,200,213.076,1,0,
1771631649,2026-02-20T23:54:09Z,200,344.897,1,0,
1771631654,2026-02-20T23:54:14Z,200,269.303,1,0,
1771631660,2026-02-20T23:54:20Z,200,210.847,1,0,
1771631665,2026-02-20T23:54:25Z,200,244.299,1,0,
1771631671,2026-02-20T23:54:31Z,200,173.992,1,0,
1771631676,2026-02-20T23:54:36Z,200,188.364,1,0,
1771631681,2026-02-20T23:54:42Z,200,531.616,1,0,
1771631687,2026-02-20T23:54:47Z,200,354.260,1,0,
1771631693,2026-02-20T23:54:53Z,200,209.518,1,0,
1771631698,2026-02-20T23:54:58Z,200,256.774,1,0,
1771631704,2026-02-20T23:55:04Z,200,699.000,1,0,
1771631710,2026-02-20T23:55:10Z,200,398.143,1,0,
1771631715,2026-02-20T23:55:15Z,200,183.469,1,0,
1771631721,2026-02-20T23:55:21Z,200,352.482,1,0,
1771631726,2026-02-20T23:55:26Z,200,220.604,1,0,
1771631732,2026-02-20T23:55:32Z,200,274.143,1,0,
1771631737,2026-02-20T23:55:37Z,200,282.957,1,0,
1771631743,2026-02-20T23:55:43Z,200,274.047,1,0,
1771631748,2026-02-20T23:55:48Z,200,468.939,1,0,
1771631754,2026-02-20T23:55:54Z,200,433.888,1,0,
1771631759,2026-02-20T23:55:59Z,200,506.958,1,0,
1771631765,2026-02-20T23:56:05Z,200,169.789,1,0,
1771631770,2026-02-20T23:56:10Z,200,308.984,1,0,
1771631776,2026-02-20T23:56:16Z,200,295.455,1,0,
1771631781,2026-02-20T23:56:21Z,200,424.041,1,0,
1771631787,2026-02-20T23:56:27Z,200,516.854,1,0,
1771631793,2026-02-20T23:56:33Z,200,186.904,1,0,
1771631798,2026-02-20T23:56:38Z,200,215.987,1,0,
1771631804,2026-02-20T23:56:44Z,200,285.575,1,0,
1771631813,2026-02-20T23:56:53Z,200,383.603,1,0,
1771631818,2026-02-20T23:56:58Z,200,253.872,1,0,
1771631824,2026-02-20T23:57:04Z,200,318.202,1,0,
1771631829,2026-02-20T23:57:09Z,200,256.474,1,0,
1771631835,2026-02-20T23:57:15Z,200,576.896,1,0,
1771631840,2026-02-20T23:57:20Z,200,642.694,1,0,
1771631846,2026-02-20T23:57:26Z,200,357.470,1,0,
1771631852,2026-02-20T23:57:32Z,200,287.381,1,0,
1771631857,2026-02-20T23:57:37Z,200,312.648,1,0,
1771631863,2026-02-20T23:57:43Z,200,327.175,1,0,
1771631868,2026-02-20T23:57:48Z,200,394.740,1,0,
1771631875,2026-02-20T23:57:55Z,200,388.166,1,0,
1771631880,2026-02-20T23:58:00Z,200,342.854,1,0,
1771631886,2026-02-20T23:58:06Z,200,351.245,1,0,
1771631892,2026-02-20T23:58:12Z,200,681.704,1,0,
1771631897,2026-02-20T23:58:17Z,200,280.833,1,0,
1771631903,2026-02-20T23:58:23Z,200,392.769,1,0,
1771631909,2026-02-20T23:58:29Z,200,341.316,1,0,
1771631914,2026-02-20T23:58:34Z,200,269.037,1,0,
1771631920,2026-02-20T23:58:40Z,200,286.754,1,0,
1771631925,2026-02-20T23:58:45Z,200,375.250,1,0,
1771631931,2026-02-20T23:58:51Z,200,534.691,1,0,
1771631937,2026-02-20T23:58:57Z,200,233.329,1,0,
1771631942,2026-02-20T23:59:02Z,200,259.025,1,0,
1771631948,2026-02-20T23:59:08Z,200,240.846,1,0,
1771631953,2026-02-20T23:59:13Z,200,230.470,1,0,
1771631958,2026-02-20T23:59:18Z,200,391.566,1,0,
1771631964,2026-02-20T23:59:24Z,200,184.875,1,0,
1771631969,2026-02-20T23:59:29Z,200,376.144,1,0,
1771631975,2026-02-20T23:59:35Z,200,336.494,1,0,
1771631981,2026-02-20T23:59:41Z,200,457.372,1,0,
1771631986,2026-02-20T23:59:46Z,200,334.429,1,0,
1771631992,2026-02-20T23:59:52Z,200,276.179,1,0,
1771631997,2026-02-20T23:59:57Z,200,288.875,1,0,
1771632003,2026-02-21T00:00:03Z,200,3246.784,1,0,
1771632012,2026-02-21T00:00:12Z,200,315.674,1,0,
1771632017,2026-02-21T00:00:17Z,200,888.757,1,0,
1771632023,2026-02-21T00:00:23Z,200,773.775,1,0,
1771632029,2026-02-21T00:00:29Z,200,393.265,1,0,
1771632035,2026-02-21T00:00:35Z,200,549.825,1,0,
1771632041,2026-02-21T00:00:41Z,200,346.112,1,0,
1771632046,2026-02-21T00:00:46Z,200,489.857,1,0,
1771632052,2026-02-21T00:00:52Z,200,270.387,1,0,
1771632057,2026-02-21T00:00:57Z,200,280.466,1,0,
1771632063,2026-02-21T00:01:03Z,200,638.370,1,0,
1771632069,2026-02-21T00:01:09Z,200,825.698,1,0,
1771632075,2026-02-21T00:01:15Z,200,237.778,1,0,
1771632081,2026-02-21T00:01:21Z,200,472.454,1,0,
1771632086,2026-02-21T00:01:26Z,200,444.503,1,0,
1771632092,2026-02-21T00:01:32Z,200,221.122,1,0,
1771632098,2026-02-21T00:01:38Z,200,334.806,1,0,
1771632103,2026-02-21T00:01:43Z,200,319.613,1,0,
1771632109,2026-02-21T00:01:49Z,200,207.109,1,0,
1771632114,2026-02-21T00:01:54Z,200,301.462,1,0,
1771632120,2026-02-21T00:02:00Z,200,1764.263,1,0,
1771632127,2026-02-21T00:02:07Z,200,214.641,1,0,
1771632132,2026-02-21T00:02:12Z,200,355.212,1,0,
1771632138,2026-02-21T00:02:18Z,200,548.955,1,0,
1771632143,2026-02-21T00:02:23Z,200,393.524,1,0,
1771632149,2026-02-21T00:02:29Z,200,179.311,1,0,
1771632154,2026-02-21T00:02:34Z,200,533.002,1,0,
1771632160,2026-02-21T00:02:40Z,200,283.014,1,0,
1771632166,2026-02-21T00:02:46Z,200,368.645,1,0,
1771632171,2026-02-21T00:02:51Z,200,227.897,1,0,
1771632177,2026-02-21T00:02:57Z,200,442.214,1,0,
1771632182,2026-02-21T00:03:02Z,200,338.550,1,0,
1771632188,2026-02-21T00:03:08Z,200,361.288,1,0,
1771632194,2026-02-21T00:03:14Z,200,438.909,1,0,
1771632199,2026-02-21T00:03:19Z,200,525.695,1,0,
1771632205,2026-02-21T00:03:25Z,200,323.746,1,0,
1771632211,2026-02-21T00:03:31Z,200,309.498,1,0,
1771632216,2026-02-21T00:03:36Z,200,166.899,1,0,
1771632222,2026-02-21T00:03:42Z,200,318.090,1,0,
1771632227,2026-02-21T00:03:47Z,200,251.537,1,0,
1771632233,2026-02-21T00:03:53Z,200,610.580,1,0,
1771632239,2026-02-21T00:03:59Z,200,182.904,1,0,
1771632244,2026-02-21T00:04:04Z,200,615.869,1,0,
1771632250,2026-02-21T00:04:10Z,200,254.483,1,0,
1771632255,2026-02-21T00:04:15Z,200,188.656,1,0,
1771632261,2026-02-21T00:04:21Z,200,174.048,1,0,
1771632266,2026-02-21T00:04:26Z,200,174.171,1,0,
1771632272,2026-02-21T00:04:32Z,200,382.619,1,0,
1771632277,2026-02-21T00:04:37Z,200,219.841,1,0,
1771632283,2026-02-21T00:04:43Z,200,179.872,1,0,
1771632288,2026-02-21T00:04:48Z,200,508.407,1,0,
1771632294,2026-02-21T00:04:54Z,200,228.309,1,0,
1771632299,2026-02-21T00:04:59Z,200,842.522,1,0,
1771632305,2026-02-21T00:05:05Z,200,277.003,1,0,
1771632311,2026-02-21T00:05:11Z,200,272.186,1,0,
1771632316,2026-02-21T00:05:17Z,200,279.947,1,0,
